id	mode	chain_id	step	location	country	latitude	longitude	typology	tags	image_id	source_image_url	local_image_url	image_url	text	sentiment	source_row	order_hint
broken-89-image	broken	broken-89	image	Undefined	IT	42.6384261	12.674297	window_photo	broken,image,window	1wd3xQ-zivwAYmVKlq9hgdiv9U2qYhWAU	https://lh3.googleusercontent.com/d/1wd3xQ-zivwAYmVKlq9hgdiv9U2qYhWAU=w2200	/images/1wd3xQ-zivwAYmVKlq9hgdiv9U2qYhWAU.jpg	/images/1wd3xQ-zivwAYmVKlq9hgdiv9U2qYhWAU.jpg			91	297
broken-89-text	broken	broken-89	text	Florida	US	27.7567667	-81.4639835	urban	broken,text,description,urban					A well constructed building surrounded with tress and compound wall		91	298
broken-89-drawing	broken	broken-89	drawing	Barletta				drawing_response	broken,image,drawing	1HJ5x27fDpJIGYZ1VBIyYkBkNlX4uw6DR	https://lh3.googleusercontent.com/d/1HJ5x27fDpJIGYZ1VBIyYkBkNlX4uw6DR=w2200	/images/1HJ5x27fDpJIGYZ1VBIyYkBkNlX4uw6DR.png	/images/1HJ5x27fDpJIGYZ1VBIyYkBkNlX4uw6DR.png			91	299
windows-63	windows		image	Undefined	US	41.2943069	-73.37486	window_photo	windows,image,photo	1i5keQj68k6VIyDVfwi_Pa3YyGz5djpGL	https://lh3.googleusercontent.com/d/1i5keQj68k6VIyDVfwi_Pa3YyGz5djpGL=w2200	/images/1i5keQj68k6VIyDVfwi_Pa3YyGz5djpGL.jpg	/images/1i5keQj68k6VIyDVfwi_Pa3YyGz5djpGL.jpg			92	300
broken-90-image	broken	broken-90	image	Undefined	US	41.2943069	-73.37486	window_photo	broken,image,window	1i5keQj68k6VIyDVfwi_Pa3YyGz5djpGL	https://lh3.googleusercontent.com/d/1i5keQj68k6VIyDVfwi_Pa3YyGz5djpGL=w2200	/images/1i5keQj68k6VIyDVfwi_Pa3YyGz5djpGL.jpg	/images/1i5keQj68k6VIyDVfwi_Pa3YyGz5djpGL.jpg			92	301
broken-90-text	broken	broken-90	text	Texas	US	31.2638905	-98.5456116	nature	broken,text,description,nature					nature		92	302
broken-90-drawing	broken	broken-90	drawing	Cagliari				drawing_response	broken,image,drawing	1fjbRjab-uAuK0ToEtFjRlba51KAtNCWk	https://lh3.googleusercontent.com/d/1fjbRjab-uAuK0ToEtFjRlba51KAtNCWk=w2200	/images/1fjbRjab-uAuK0ToEtFjRlba51KAtNCWk.jpg	/images/1fjbRjab-uAuK0ToEtFjRlba51KAtNCWk.jpg			92	303
broken-91-image	broken	broken-91	image	Undefined	US	41.2943069	-73.37486	window_photo	broken,image,window	1i5keQj68k6VIyDVfwi_Pa3YyGz5djpGL	https://lh3.googleusercontent.com/d/1i5keQj68k6VIyDVfwi_Pa3YyGz5djpGL=w2200	/images/1i5keQj68k6VIyDVfwi_Pa3YyGz5djpGL.jpg	/images/1i5keQj68k6VIyDVfwi_Pa3YyGz5djpGL.jpg			93	304
broken-91-text	broken	broken-91	text					description	broken,text,description,description					GOOD		93	305
broken-91-drawing	broken	broken-91	drawing	Fort Walton Beach				drawing_response	broken,image,drawing	1BAR2g80rf4uN7W4_B97yW6X718i5DmVd	https://lh3.googleusercontent.com/d/1BAR2g80rf4uN7W4_B97yW6X718i5DmVd=w2200	/images/1BAR2g80rf4uN7W4_B97yW6X718i5DmVd.jpg	/images/1BAR2g80rf4uN7W4_B97yW6X718i5DmVd.jpg			93	306
broken-92-image	broken	broken-92	image	Undefined	US	41.2943069	-73.37486	window_photo	broken,image,window	1i5keQj68k6VIyDVfwi_Pa3YyGz5djpGL	https://lh3.googleusercontent.com/d/1i5keQj68k6VIyDVfwi_Pa3YyGz5djpGL=w2200	/images/1i5keQj68k6VIyDVfwi_Pa3YyGz5djpGL.jpg	/images/1i5keQj68k6VIyDVfwi_Pa3YyGz5djpGL.jpg			94	307
broken-92-text	broken	broken-92	text	Louisiana	US	30.8703881	-92.007126	nature	broken,text,description,nature					A BEAUTIFUL GARDEN		94	308
broken-92-drawing	broken	broken-92	drawing	Alexandria	EGYPT			drawing_response	broken,image,drawing	17L-aU7ky7jE3-lsrpoLBQpBX7aPddzJN	https://lh3.googleusercontent.com/d/17L-aU7ky7jE3-lsrpoLBQpBX7aPddzJN=w2200	/images/17L-aU7ky7jE3-lsrpoLBQpBX7aPddzJN.jpg	/images/17L-aU7ky7jE3-lsrpoLBQpBX7aPddzJN.jpg			94	309
windows-64	windows		image	Saint Louis	US	38.6264256	-90.1995853	window_photo	windows,image,photo	1oTu39Gz4hf-lkg7zecotQH59yu-txPTV	https://lh3.googleusercontent.com/d/1oTu39Gz4hf-lkg7zecotQH59yu-txPTV=w2200	/images/1oTu39Gz4hf-lkg7zecotQH59yu-txPTV.jpg	/images/1oTu39Gz4hf-lkg7zecotQH59yu-txPTV.jpg			95	310
broken-93-image	broken	broken-93	image	Saint Louis	US	38.6264256	-90.1995853	window_photo	broken,image,window	1oTu39Gz4hf-lkg7zecotQH59yu-txPTV	https://lh3.googleusercontent.com/d/1oTu39Gz4hf-lkg7zecotQH59yu-txPTV=w2200	/images/1oTu39Gz4hf-lkg7zecotQH59yu-txPTV.jpg	/images/1oTu39Gz4hf-lkg7zecotQH59yu-txPTV.jpg			95	311
broken-93-text	broken	broken-93	text	Louisiana	US	30.8703881	-92.007126	street	broken,text,description,street					NUMBER OF BUILDINGS,CLOUDED SKY,ROOF TOP,CARS		95	312
broken-93-drawing	broken	broken-93	drawing	TEXARKANA				drawing_response	broken,image,drawing	1HFS4MLTzdd8k9P6Lq4Tweaj4Z-c3DJVa	https://lh3.googleusercontent.com/d/1HFS4MLTzdd8k9P6Lq4Tweaj4Z-c3DJVa=w2200	/images/1HFS4MLTzdd8k9P6Lq4Tweaj4Z-c3DJVa.jpg	/images/1HFS4MLTzdd8k9P6Lq4Tweaj4Z-c3DJVa.jpg			95	313
windows-65	windows		image	Buckeye	US	33.3703197	-112.583776	window_photo	windows,image,photo	1aRBo3-z5uOYzqAcr_LkGXlwKb1feSa74	https://lh3.googleusercontent.com/d/1aRBo3-z5uOYzqAcr_LkGXlwKb1feSa74=w2200	/images/1aRBo3-z5uOYzqAcr_LkGXlwKb1feSa74.jpg	/images/1aRBo3-z5uOYzqAcr_LkGXlwKb1feSa74.jpg			96	314
broken-94-image	broken	broken-94	image	Buckeye	US	33.3703197	-112.583776	window_photo	broken,image,window	1aRBo3-z5uOYzqAcr_LkGXlwKb1feSa74	https://lh3.googleusercontent.com/d/1aRBo3-z5uOYzqAcr_LkGXlwKb1feSa74=w2200	/images/1aRBo3-z5uOYzqAcr_LkGXlwKb1feSa74.jpg	/images/1aRBo3-z5uOYzqAcr_LkGXlwKb1feSa74.jpg			96	315
broken-94-text	broken	broken-94	text	United States	US	39.7837304	-100.445882	description	broken,text,description,description					NICE PHOTOS		96	316
broken-94-drawing	broken	broken-94	drawing	Cagliari				drawing_response	broken,image,drawing	1VB779HbBsSM364GvoehkSKFTc1oVsfCS	https://lh3.googleusercontent.com/d/1VB779HbBsSM364GvoehkSKFTc1oVsfCS=w2200	/images/1VB779HbBsSM364GvoehkSKFTc1oVsfCS.jpg	/images/1VB779HbBsSM364GvoehkSKFTc1oVsfCS.jpg			96	317
broken-95-image	broken	broken-95	image	Buckeye	US	33.3703197	-112.583776	window_photo	broken,image,window	1aRBo3-z5uOYzqAcr_LkGXlwKb1feSa74	https://lh3.googleusercontent.com/d/1aRBo3-z5uOYzqAcr_LkGXlwKb1feSa74=w2200	/images/1aRBo3-z5uOYzqAcr_LkGXlwKb1feSa74.jpg	/images/1aRBo3-z5uOYzqAcr_LkGXlwKb1feSa74.jpg			97	318
broken-95-text	broken	broken-95	text	United States	US	39.7837304	-100.445882	description	broken,text,description,description					NICE PHOTO		97	319
broken-95-drawing	broken	broken-95	drawing	new york				drawing_response	broken,image,drawing	1EbQKqo15EzhvGapwBTeL7qmERBQesK9C	https://lh3.googleusercontent.com/d/1EbQKqo15EzhvGapwBTeL7qmERBQesK9C=w2200	/images/1EbQKqo15EzhvGapwBTeL7qmERBQesK9C.png	/images/1EbQKqo15EzhvGapwBTeL7qmERBQesK9C.png			97	320
broken-96-image	broken	broken-96	image	Buckeye	US	33.3703197	-112.583776	window_photo	broken,image,window	1aRBo3-z5uOYzqAcr_LkGXlwKb1feSa74	https://lh3.googleusercontent.com/d/1aRBo3-z5uOYzqAcr_LkGXlwKb1feSa74=w2200	/images/1aRBo3-z5uOYzqAcr_LkGXlwKb1feSa74.jpg	/images/1aRBo3-z5uOYzqAcr_LkGXlwKb1feSa74.jpg			98	321
broken-96-text	broken	broken-96	text	Texas	US	31.2638905	-98.5456116	description	broken,text,description,description					VERY NICE		98	322
windows-66	windows		image	Oakland	US	37.8044557	-122.2713563	window_photo	windows,image,photo	1qo3qGN8p2SHQglJIq71A7_wdudcOWASy	https://lh3.googleusercontent.com/d/1qo3qGN8p2SHQglJIq71A7_wdudcOWASy=w2200	/images/1qo3qGN8p2SHQglJIq71A7_wdudcOWASy.jpg	/images/1qo3qGN8p2SHQglJIq71A7_wdudcOWASy.jpg			99	323
broken-97-image	broken	broken-97	image	Oakland	US	37.8044557	-122.2713563	window_photo	broken,image,window	1qo3qGN8p2SHQglJIq71A7_wdudcOWASy	https://lh3.googleusercontent.com/d/1qo3qGN8p2SHQglJIq71A7_wdudcOWASy=w2200	/images/1qo3qGN8p2SHQglJIq71A7_wdudcOWASy.jpg	/images/1qo3qGN8p2SHQglJIq71A7_wdudcOWASy.jpg			99	324
broken-97-text	broken	broken-97	text	Georgia	US	32.3293809	-83.1137366	nature	broken,text,description,nature					window outside some tree branches and sky		99	325
broken-97-drawing	broken	broken-97	drawing	Lakeland				drawing_response	broken,image,drawing	1hJ3935ttj8lD42mgb_p72q1cPXJf_OCU	https://lh3.googleusercontent.com/d/1hJ3935ttj8lD42mgb_p72q1cPXJf_OCU=w2200	/images/1hJ3935ttj8lD42mgb_p72q1cPXJf_OCU.jpg	/images/1hJ3935ttj8lD42mgb_p72q1cPXJf_OCU.jpg			99	326
windows-67	windows		image	Silverton	US	45.0049305	-122.7832947	window_photo	windows,image,photo	1SbcLznUmIJPi5rrchz6e_uILrHyJwqBo	https://lh3.googleusercontent.com/d/1SbcLznUmIJPi5rrchz6e_uILrHyJwqBo=w2200	/images/1SbcLznUmIJPi5rrchz6e_uILrHyJwqBo.jpg	/images/1SbcLznUmIJPi5rrchz6e_uILrHyJwqBo.jpg			100	327
broken-98-image	broken	broken-98	image	Silverton	US	45.0049305	-122.7832947	window_photo	broken,image,window	1SbcLznUmIJPi5rrchz6e_uILrHyJwqBo	https://lh3.googleusercontent.com/d/1SbcLznUmIJPi5rrchz6e_uILrHyJwqBo=w2200	/images/1SbcLznUmIJPi5rrchz6e_uILrHyJwqBo.jpg	/images/1SbcLznUmIJPi5rrchz6e_uILrHyJwqBo.jpg			100	328
broken-98-text	broken	broken-98	text	Connecticut	US	41.6500201	-72.7342163	nature	broken,text,description,nature					The net and tree and the post lamps.		100	329
broken-98-drawing	broken	broken-98	drawing	Cagliari				drawing_response	broken,image,drawing	1HILPIGZAjRyUu8zbzk6-Dul0VGCtzuuN	https://lh3.googleusercontent.com/d/1HILPIGZAjRyUu8zbzk6-Dul0VGCtzuuN=w2200	/images/1HILPIGZAjRyUu8zbzk6-Dul0VGCtzuuN.jpg	/images/1HILPIGZAjRyUu8zbzk6-Dul0VGCtzuuN.jpg			100	330
windows-68	windows		image	Kochi	IN	9.931308	76.2674136	window_photo	windows,image,photo	1ZQ1ww-mbq1DN1z5nQGSbsM-_roiQ-I8v	https://lh3.googleusercontent.com/d/1ZQ1ww-mbq1DN1z5nQGSbsM-_roiQ-I8v=w2200	/images/1ZQ1ww-mbq1DN1z5nQGSbsM-_roiQ-I8v.jpg	/images/1ZQ1ww-mbq1DN1z5nQGSbsM-_roiQ-I8v.jpg			101	331
broken-99-image	broken	broken-99	image	Kochi	IN	9.931308	76.2674136	window_photo	broken,image,window	1ZQ1ww-mbq1DN1z5nQGSbsM-_roiQ-I8v	https://lh3.googleusercontent.com/d/1ZQ1ww-mbq1DN1z5nQGSbsM-_roiQ-I8v=w2200	/images/1ZQ1ww-mbq1DN1z5nQGSbsM-_roiQ-I8v.jpg	/images/1ZQ1ww-mbq1DN1z5nQGSbsM-_roiQ-I8v.jpg			101	332
broken-99-text	broken	broken-99	text	دهستان سررودشمالی	IR	30.70271775	51.54780095	description	broken,text,description,description					GREEN PLANTS ARE TERMED AS A BOARD ASSEMBLADGE OF PHOTOSYNTHETIC		101	333
windows-69	windows		image	Eugene	US	44.0505054	-123.0950506	window_photo	windows,image,photo	1LmxZb5fF2SBLK3QmtCG7ckDah-_NhKCn	https://lh3.googleusercontent.com/d/1LmxZb5fF2SBLK3QmtCG7ckDah-_NhKCn=w2200	/images/1LmxZb5fF2SBLK3QmtCG7ckDah-_NhKCn.jpg	/images/1LmxZb5fF2SBLK3QmtCG7ckDah-_NhKCn.jpg			102	334
broken-100-image	broken	broken-100	image	Eugene	US	44.0505054	-123.0950506	window_photo	broken,image,window	1LmxZb5fF2SBLK3QmtCG7ckDah-_NhKCn	https://lh3.googleusercontent.com/d/1LmxZb5fF2SBLK3QmtCG7ckDah-_NhKCn=w2200	/images/1LmxZb5fF2SBLK3QmtCG7ckDah-_NhKCn.jpg	/images/1LmxZb5fF2SBLK3QmtCG7ckDah-_NhKCn.jpg			102	335
broken-100-text	broken	broken-100	text	Chennai	IN	13.0836939	80.270186	description	broken,text,description,description					i think this is field area.		102	336
broken-101-image	broken	broken-101	image	Eugene	US	44.0505054	-123.0950506	window_photo	broken,image,window	1LmxZb5fF2SBLK3QmtCG7ckDah-_NhKCn	https://lh3.googleusercontent.com/d/1LmxZb5fF2SBLK3QmtCG7ckDah-_NhKCn=w2200	/images/1LmxZb5fF2SBLK3QmtCG7ckDah-_NhKCn.jpg	/images/1LmxZb5fF2SBLK3QmtCG7ckDah-_NhKCn.jpg			103	337
broken-101-text	broken	broken-101	text	United States	US	39.7837304	-100.445882	nature	broken,text,description,nature					the natural scene is very wonderful the grasses also looks excellent it gives very chill to eyes		103	338
broken-102-image	broken	broken-102	image	Eugene	US	44.0505054	-123.0950506	window_photo	broken,image,window	1LmxZb5fF2SBLK3QmtCG7ckDah-_NhKCn	https://lh3.googleusercontent.com/d/1LmxZb5fF2SBLK3QmtCG7ckDah-_NhKCn=w2200	/images/1LmxZb5fF2SBLK3QmtCG7ckDah-_NhKCn.jpg	/images/1LmxZb5fF2SBLK3QmtCG7ckDah-_NhKCn.jpg			104	339
broken-102-text	broken	broken-102	text	South Australia	AU	-34.4100885	138.8321181	description	broken,text,description,description					FLAT		104	340
windows-70	windows		image	Paesana	IT	44.6845642	7.2738406	window_photo	windows,image,photo	168BHo_YaN7c4j0mH506n9DDP_ohx7MB3	https://lh3.googleusercontent.com/d/168BHo_YaN7c4j0mH506n9DDP_ohx7MB3=w2200	/images/168BHo_YaN7c4j0mH506n9DDP_ohx7MB3.jpg	/images/168BHo_YaN7c4j0mH506n9DDP_ohx7MB3.jpg			105	341
broken-103-image	broken	broken-103	image	Paesana	IT	44.6845642	7.2738406	window_photo	broken,image,window	168BHo_YaN7c4j0mH506n9DDP_ohx7MB3	https://lh3.googleusercontent.com/d/168BHo_YaN7c4j0mH506n9DDP_ohx7MB3=w2200	/images/168BHo_YaN7c4j0mH506n9DDP_ohx7MB3.jpg	/images/168BHo_YaN7c4j0mH506n9DDP_ohx7MB3.jpg			105	342
broken-103-text	broken	broken-103	text	Belagavi	IN	15.8572666	74.5069343	nature	broken,text,description,nature					The dog is standing below the tree and a lot dry leaves spread on the ground.		105	343
windows-71	windows		image	Overland Park	US	38.9742502	-94.6851702	window_photo	windows,image,photo	1OQ2fw9kCRWGYVK6kOTc98Ke1De4tfmg8	https://lh3.googleusercontent.com/d/1OQ2fw9kCRWGYVK6kOTc98Ke1De4tfmg8=w2200	/images/1OQ2fw9kCRWGYVK6kOTc98Ke1De4tfmg8.jpg	/images/1OQ2fw9kCRWGYVK6kOTc98Ke1De4tfmg8.jpg			106	344
broken-104-image	broken	broken-104	image	Overland Park	US	38.9742502	-94.6851702	window_photo	broken,image,window	1OQ2fw9kCRWGYVK6kOTc98Ke1De4tfmg8	https://lh3.googleusercontent.com/d/1OQ2fw9kCRWGYVK6kOTc98Ke1De4tfmg8=w2200	/images/1OQ2fw9kCRWGYVK6kOTc98Ke1De4tfmg8.jpg	/images/1OQ2fw9kCRWGYVK6kOTc98Ke1De4tfmg8.jpg			106	345
broken-104-text	broken	broken-104	text	Paris	FR	48.8682088	2.3014586	description	broken,text,description,description					AM SEEING WINDOES IN THE PICTURE		106	346
broken-105-image	broken	broken-105	image	Overland Park	US	38.9742502	-94.6851702	window_photo	broken,image,window	1OQ2fw9kCRWGYVK6kOTc98Ke1De4tfmg8	https://lh3.googleusercontent.com/d/1OQ2fw9kCRWGYVK6kOTc98Ke1De4tfmg8=w2200	/images/1OQ2fw9kCRWGYVK6kOTc98Ke1De4tfmg8.jpg	/images/1OQ2fw9kCRWGYVK6kOTc98Ke1De4tfmg8.jpg			107	347
broken-105-text	broken	broken-105	text	Wisconsin	US	44.4308975	-89.6884637	urban	broken,text,description,urban					i can see a house in the opposite to me		107	348
windows-72	windows		image	Morgantown	US	39.6296809	-79.9559437	window_photo	windows,image,photo	1VS5ncREkYjFLyK93B8hrvw0XMe2tZFPV	https://lh3.googleusercontent.com/d/1VS5ncREkYjFLyK93B8hrvw0XMe2tZFPV=w2200	/images/1VS5ncREkYjFLyK93B8hrvw0XMe2tZFPV.jpg	/images/1VS5ncREkYjFLyK93B8hrvw0XMe2tZFPV.jpg			108	349
broken-106-image	broken	broken-106	image	Morgantown	US	39.6296809	-79.9559437	window_photo	broken,image,window	1VS5ncREkYjFLyK93B8hrvw0XMe2tZFPV	https://lh3.googleusercontent.com/d/1VS5ncREkYjFLyK93B8hrvw0XMe2tZFPV=w2200	/images/1VS5ncREkYjFLyK93B8hrvw0XMe2tZFPV.jpg	/images/1VS5ncREkYjFLyK93B8hrvw0XMe2tZFPV.jpg			108	350
broken-106-text	broken	broken-106	text	Chennai	IN	13.0836939	80.270186	urban	broken,text,description,urban					i think this is village side area. the window view is nice.		108	351
broken-106-drawing	broken	broken-106	drawing	texas				drawing_response	broken,image,drawing	1Zep2kDsOV6o8JiD-oxCLXbAL5_WnLiCG	https://lh3.googleusercontent.com/d/1Zep2kDsOV6o8JiD-oxCLXbAL5_WnLiCG=w2200	/images/1Zep2kDsOV6o8JiD-oxCLXbAL5_WnLiCG.jpg	/images/1Zep2kDsOV6o8JiD-oxCLXbAL5_WnLiCG.jpg			108	352
windows-73	windows		image	Owenton	US	38.536456	-84.8418926	window_photo	windows,image,photo	1AZV3aUyRJzpEGbb81n0AwVkoz0miCOKx	https://lh3.googleusercontent.com/d/1AZV3aUyRJzpEGbb81n0AwVkoz0miCOKx=w2200	/images/1AZV3aUyRJzpEGbb81n0AwVkoz0miCOKx.jpg	/images/1AZV3aUyRJzpEGbb81n0AwVkoz0miCOKx.jpg			109	353
broken-107-image	broken	broken-107	image	Owenton	US	38.536456	-84.8418926	window_photo	broken,image,window	1AZV3aUyRJzpEGbb81n0AwVkoz0miCOKx	https://lh3.googleusercontent.com/d/1AZV3aUyRJzpEGbb81n0AwVkoz0miCOKx=w2200	/images/1AZV3aUyRJzpEGbb81n0AwVkoz0miCOKx.jpg	/images/1AZV3aUyRJzpEGbb81n0AwVkoz0miCOKx.jpg			109	354
broken-107-text	broken	broken-107	text	Connecticut	US	41.6500201	-72.7342163	nature	broken,text,description,nature					a complete natural scenery which consists of a house and car parking. and a beautiful lawn.		109	355
broken-107-drawing	broken	broken-107	drawing	chennai				drawing_response	broken,image,drawing	1TmRIdAPyVt5kVsTK9fNsEHWkZwb9pQYQ	https://lh3.googleusercontent.com/d/1TmRIdAPyVt5kVsTK9fNsEHWkZwb9pQYQ=w2200	/images/1TmRIdAPyVt5kVsTK9fNsEHWkZwb9pQYQ.jpg	/images/1TmRIdAPyVt5kVsTK9fNsEHWkZwb9pQYQ.jpg			109	356
broken-108-image	broken	broken-108	image	Owenton	US	38.536456	-84.8418926	window_photo	broken,image,window	1AZV3aUyRJzpEGbb81n0AwVkoz0miCOKx	https://lh3.googleusercontent.com/d/1AZV3aUyRJzpEGbb81n0AwVkoz0miCOKx=w2200	/images/1AZV3aUyRJzpEGbb81n0AwVkoz0miCOKx.jpg	/images/1AZV3aUyRJzpEGbb81n0AwVkoz0miCOKx.jpg			110	357
broken-108-text	broken	broken-108	text	Connecticut	US	41.6500201	-72.7342163	nature	broken,text,description,nature					a complete natural scenery which consists of a house and car parking. and a beautiful lawn.		110	358
broken-108-drawing	broken	broken-108	drawing	bradford				drawing_response	broken,image,drawing	1PzOGWTmqlYY2qqZhFLkp0HDx2W3vvYqp	https://lh3.googleusercontent.com/d/1PzOGWTmqlYY2qqZhFLkp0HDx2W3vvYqp=w2200	/images/1PzOGWTmqlYY2qqZhFLkp0HDx2W3vvYqp.jpg	/images/1PzOGWTmqlYY2qqZhFLkp0HDx2W3vvYqp.jpg			110	359
windows-74	windows		image	Knoxville	US	35.9603948	-83.9210261	window_photo	windows,image,photo	1rIMqXhJVxFerDpt87xVVSNMjAQYf5iIL	https://lh3.googleusercontent.com/d/1rIMqXhJVxFerDpt87xVVSNMjAQYf5iIL=w2200	/images/1rIMqXhJVxFerDpt87xVVSNMjAQYf5iIL.jpg	/images/1rIMqXhJVxFerDpt87xVVSNMjAQYf5iIL.jpg			111	360
broken-109-image	broken	broken-109	image	Knoxville	US	35.9603948	-83.9210261	window_photo	broken,image,window	1rIMqXhJVxFerDpt87xVVSNMjAQYf5iIL	https://lh3.googleusercontent.com/d/1rIMqXhJVxFerDpt87xVVSNMjAQYf5iIL=w2200	/images/1rIMqXhJVxFerDpt87xVVSNMjAQYf5iIL.jpg	/images/1rIMqXhJVxFerDpt87xVVSNMjAQYf5iIL.jpg			111	361
broken-109-text	broken	broken-109	text	United States	US	39.7837304	-100.445882	description	broken,text,description,description					NICE PHOTO		111	362
broken-110-image	broken	broken-110	image	Knoxville	US	35.9603948	-83.9210261	window_photo	broken,image,window	1rIMqXhJVxFerDpt87xVVSNMjAQYf5iIL	https://lh3.googleusercontent.com/d/1rIMqXhJVxFerDpt87xVVSNMjAQYf5iIL=w2200	/images/1rIMqXhJVxFerDpt87xVVSNMjAQYf5iIL.jpg	/images/1rIMqXhJVxFerDpt87xVVSNMjAQYf5iIL.jpg			112	363
broken-110-text	broken	broken-110	text	Ohio	US	40.2253569	-82.6881395	nature	broken,text,description,nature					Garden		112	364
broken-110-drawing	broken	broken-110	drawing	Rochester				drawing_response	broken,image,drawing	12AAfRaDsybCcdwMst2k1dzWB3w0kOAa3	https://lh3.googleusercontent.com/d/12AAfRaDsybCcdwMst2k1dzWB3w0kOAa3=w2200	/images/12AAfRaDsybCcdwMst2k1dzWB3w0kOAa3.jpg	/images/12AAfRaDsybCcdwMst2k1dzWB3w0kOAa3.jpg			112	365
broken-111-image	broken	broken-111	image	Knoxville	US	35.9603948	-83.9210261	window_photo	broken,image,window	1rIMqXhJVxFerDpt87xVVSNMjAQYf5iIL	https://lh3.googleusercontent.com/d/1rIMqXhJVxFerDpt87xVVSNMjAQYf5iIL=w2200	/images/1rIMqXhJVxFerDpt87xVVSNMjAQYf5iIL.jpg	/images/1rIMqXhJVxFerDpt87xVVSNMjAQYf5iIL.jpg			113	366
broken-111-text	broken	broken-111	text	Texas	US	31.2638905	-98.5456116	nature	broken,text,description,nature					nature garden		113	367
broken-111-drawing	broken	broken-111	drawing	Brazil				drawing_response	broken,image,drawing	1DGXE8Oeczz4Y9JgbNZisqBdbC9pWCJFn	https://lh3.googleusercontent.com/d/1DGXE8Oeczz4Y9JgbNZisqBdbC9pWCJFn=w2200	/images/1DGXE8Oeczz4Y9JgbNZisqBdbC9pWCJFn.jpg	/images/1DGXE8Oeczz4Y9JgbNZisqBdbC9pWCJFn.jpg			113	368
windows-75	windows		image	Tucson	US	32.2228765	-110.9748477	window_photo	windows,image,photo	1vXqGhm5Cx6_M2r5ZT6pf0e5nud-hDtid	https://lh3.googleusercontent.com/d/1vXqGhm5Cx6_M2r5ZT6pf0e5nud-hDtid=w2200	/images/1vXqGhm5Cx6_M2r5ZT6pf0e5nud-hDtid.jpg	/images/1vXqGhm5Cx6_M2r5ZT6pf0e5nud-hDtid.jpg			114	369
broken-112-image	broken	broken-112	image	Tucson	US	32.2228765	-110.9748477	window_photo	broken,image,window	1vXqGhm5Cx6_M2r5ZT6pf0e5nud-hDtid	https://lh3.googleusercontent.com/d/1vXqGhm5Cx6_M2r5ZT6pf0e5nud-hDtid=w2200	/images/1vXqGhm5Cx6_M2r5ZT6pf0e5nud-hDtid.jpg	/images/1vXqGhm5Cx6_M2r5ZT6pf0e5nud-hDtid.jpg			114	370
broken-112-text	broken	broken-112	text	California	US	36.7014631	-118.755997	urban	broken,text,description,urban					This photo describe about there is compound or entrance near by the window.		114	371
broken-112-drawing	broken	broken-112	drawing	Marlow	OK			drawing_response	broken,image,drawing	18uoQTbcNffvIfhVLgWOilpdmwvKvhWH-	https://lh3.googleusercontent.com/d/18uoQTbcNffvIfhVLgWOilpdmwvKvhWH-=w2200	/images/18uoQTbcNffvIfhVLgWOilpdmwvKvhWH-.jpg	/images/18uoQTbcNffvIfhVLgWOilpdmwvKvhWH-.jpg			114	372
windows-76	windows		image	Kuala Lumpur	MY	3.1516964	101.6942371	window_photo	windows,image,photo	1_vTM9qBnjfUu2XrffgPHgbj6WRA795uq	https://lh3.googleusercontent.com/d/1_vTM9qBnjfUu2XrffgPHgbj6WRA795uq=w2200	/images/1_vTM9qBnjfUu2XrffgPHgbj6WRA795uq.jpg	/images/1_vTM9qBnjfUu2XrffgPHgbj6WRA795uq.jpg			115	373
broken-113-image	broken	broken-113	image	Kuala Lumpur	MY	3.1516964	101.6942371	window_photo	broken,image,window	1_vTM9qBnjfUu2XrffgPHgbj6WRA795uq	https://lh3.googleusercontent.com/d/1_vTM9qBnjfUu2XrffgPHgbj6WRA795uq=w2200	/images/1_vTM9qBnjfUu2XrffgPHgbj6WRA795uq.jpg	/images/1_vTM9qBnjfUu2XrffgPHgbj6WRA795uq.jpg			115	374
broken-113-text	broken	broken-113	text	Milwaukee	US	43.0349931	-87.922497	nature	broken,text,description,nature					It is car parking area on the downside and back to them there are lot of buildings.		115	375
windows-77	windows		image	Burgaw	US	34.5521113	-77.926098	window_photo	windows,image,photo	1_4CmMUd-BNycg_GPkguO4KT1wQLobp-u	https://lh3.googleusercontent.com/d/1_4CmMUd-BNycg_GPkguO4KT1wQLobp-u=w2200	/images/1_4CmMUd-BNycg_GPkguO4KT1wQLobp-u.jpg	/images/1_4CmMUd-BNycg_GPkguO4KT1wQLobp-u.jpg			116	376
broken-114-image	broken	broken-114	image	Burgaw	US	34.5521113	-77.926098	window_photo	broken,image,window	1_4CmMUd-BNycg_GPkguO4KT1wQLobp-u	https://lh3.googleusercontent.com/d/1_4CmMUd-BNycg_GPkguO4KT1wQLobp-u=w2200	/images/1_4CmMUd-BNycg_GPkguO4KT1wQLobp-u.jpg	/images/1_4CmMUd-BNycg_GPkguO4KT1wQLobp-u.jpg			116	377
broken-114-text	broken	broken-114	text	California	US	36.7014631	-118.755997	urban	broken,text,description,urban					this picture shows entrance of beautiful house.looks very greenish.		116	378
